Cust. attr. 8;Cust. attr. Bez;Customer;Customer Bez.;Customer Classification;Customer Classification Bez.;Jahr;Accounting period;Accounting period Bez.;Product technology [2];Product technology [2] Bez.;Absatz;Zeitraum
O18;Ortner;61406129;Perl Installationen GmbH;1;Installateur;2021;9;September;73;Heat pumps;1;202109
O18;Ortner;61612480;Zach Gmbh;65;65;2021;9;September;73;Heat pumps;2;202109
O20;Stiefsohn;61100859;Kitzler Martin;1;Installateur;2021;9;September;73;Heat pumps;1;202109
O20;Stiefsohn;61102629;Lehner Haustechnik GmbH;1;Installateur;2021;9;September;73;Heat pumps;1;202109
O20;Stiefsohn;61102765;Johannes Spitaler;1;Installateur;2021;9;September;73;Heat pumps;1;202109
O20;Stiefsohn;61110039;Hans Andritz Gesellschaft m.b.H;1;Installateur;2021;9;September;73;Heat pumps;2;202109
O20;Stiefsohn;61110049;Appel GesmbH;1;Installateur;2021;9;September;12;WHB condensing;5;202109
O20;Stiefsohn;61110049;Appel GesmbH;1;Installateur;2021;9;September;73;Heat pumps;6;202109
O20;Stiefsohn;61210346;Kugler GmbH;75;75;2021;9;September;12;WHB condensing;4;202109
O20;Stiefsohn;61230029;Menhart GmbH;65;65;2021;9;September;12;WHB condensing;3;202109
O20;Stiefsohn;61230029;Menhart GmbH;65;65;2021;9;September;73;Heat pumps;2;202109
O20;Stiefsohn;61236471;Gangl Werner;1;Installateur;2021;9;September;73;Heat pumps;1;202109
O20;Stiefsohn;61240021;Friedrich Neidhart Ges.m.b.H.;65;65;2021;9;September;73;Heat pumps;3;202109
O20;Stiefsohn;61300274;Haustechnik Hauer Ges.m.b.H.;65;65;2021;9;September;12;WHB condensing;3;202109
O20;Stiefsohn;61300274;Haustechnik Hauer Ges.m.b.H.;65;65;2021;9;September;73;Heat pumps;3;202109
O20;Stiefsohn;61302744;Martin Steurer;1;Installateur;2021;9;September;73;Heat pumps;2;202109
O20;Stiefsohn;61303962;Ing.Ferdinand Sallmutter  GmbH;1;Installateur;2021;9;September;12;WHB condensing;1;202109
O20;Stiefsohn;61303962;Ing.Ferdinand Sallmutter  GmbH;1;Installateur;2021;9;September;73;Heat pumps;2;202109
O20;Stiefsohn;61303979;HTI Haiderer & Trimmel;1;Installateur;2021;9;September;73;Heat pumps;6;202109
O20;Stiefsohn;61303995;Neunteufel Johann;1;Installateur;2021;9;September;12;WHB condensing;1;202109
O20;Stiefsohn;61304043;Maroscheck Gesellschaft m.b.H.;1;Installateur;2021;9;September;12;WHB condensing;4;202109
O20;Stiefsohn;61403079;Jürgen Böhm GmbH;1;Installateur;2021;9;September;73;Heat pumps;1;202109
O20;Stiefsohn;61404232;Geppner Installationen;1;Installateur;2021;9;September;73;Heat pumps;1;202109
O20;Stiefsohn;61404435;MS Gebäudetechnik GmbH;1;Installateur;2021;9;September;73;Heat pumps;2;202109
O20;Stiefsohn;61405098;Kausl GmbH;75;75;2021;9;September;73;Heat pumps;2;202109
O20;Stiefsohn;61405169;Wärmetechnik Nemo e.U.;1;Installateur;2021;9;September;73;Heat pumps;1;202109
O20;Stiefsohn;61405342;Manuel Kuhn;1;Installateur;2021;9;September;73;Heat pumps;1;202109
O20;Stiefsohn;61406325;Reinhard Kickinger GmbH;1;Installateur;2021;9;September;73;Heat pumps;1;202109
O20;Stiefsohn;61406387;Zeilinger Wilhelm;1;Installateur;2021;9;September;73;Heat pumps;1;202109
O20;Stiefsohn;61633490;Günther GmbH;65;65;2021;9;September;73;Heat pumps;2;202109
O21;Stuefer;61103808;NG Installationen GmbH;1;Installateur;2021;9;September;12;WHB condensing;1;202109
O21;Stuefer;61104180;Fuchs Energietechnik GmbH;1;Installateur;2021;9;September;73;Heat pumps;2;202109
O21;Stuefer;61170058;Susen & Löffler GesmbH;1;Installateur;2021;9;September;12;WHB condensing;1;202109
O21;Stuefer;61180151;Hlobil GmbH;1;Installateur;2021;9;September;73;Heat pumps;2;202109
O21;Stuefer;61210313;DI-HTL Gerald Kopsa Ges.m.b.H.;1;Installateur;2021;9;September;12;WHB condensing;1;202109
O21;Stuefer;61302126;TGB GmbH;1;Installateur;2021;9;September;12;WHB condensing;1;202109
O21;Stuefer;61302270;Radits Installations GmbH;1;Installateur;2021;9;September;73;Heat pumps;1;202109
O21;Stuefer;61302487;Holzhauser GmbH;75;75;2021;9;September;11;WHB non condensing;1;202109
O21;Stuefer;61302487;Holzhauser GmbH;75;75;2021;9;September;12;WHB condensing;2;202109
O21;Stuefer;61302488;Holzhauser GmbH;1;Installateur;2021;9;September;12;WHB condensing;2;202109
O21;Stuefer;61302844;Reichel Haustechnik GesmbH;65;65;2021;9;September;73;Heat pumps;1;202109
O21;Stuefer;61302846;Helmut Saip GmbH;1;Installateur;2021;9;September;73;Heat pumps;1;202109
O21;Stuefer;61302871;Lugar Installateur GesmbH;75;75;2021;9;September;11;WHB non condensing;1;202109
O21;Stuefer;61404102;WfS Haustechnik GmbH;1;Installateur;2021;9;September;73;Heat pumps;2;202109
O25;Guttmann;61100814;Thomes Gesellschaft m.b.H.;7;Firm of build.contra;2021;9;September;73;Heat pumps;1;202109
O25;Guttmann;61280101;Weidinger A.;1;Installateur;2021;9;September;12;WHB condensing;1;202109
O25;Guttmann;61280101;Weidinger A.;1;Installateur;2021;9;September;73;Heat pumps;1;202109
O30;Lininger;61103598;Djeno Installationen;1;Installateur;2021;9;September;12;WHB condensing;1;202109
O30;Lininger;61104503;Markus Christen;1;Installateur;2021;9;September;12;WHB condensing;1;202109
O30;Lininger;61236672;RAIFFEISEN-LAGERHAUS;1;Installateur;2021;9;September;12;WHB condensing;2;202109
O30;Lininger;61290041;Ernst Seiser GmbH;1;Installateur;2021;9;September;12;WHB condensing;1;202109
O30;Lininger;61305473;ISC Installateur Center;76;76;2021;9;September;12;WHB condensing;1;202109
O30;Lininger;61401374;Sebastian Twardak;1;Installateur;2021;9;September;12;WHB condensing;1;202109
O30;Lininger;61404025;Markus Sieberer;65;65;2021;9;September;73;Heat pumps;1;202109
O30;Lininger;61405745;Charwot Wärmetechnik;1;Installateur;2021;9;September;12;WHB condensing;4;202109
O30;Lininger;61633167;Haustechnik Hochrieder GmbH;65;65;2021;9;September;73;Heat pumps;1;202109
O36;Bachinger;61120091;Ing. Baierl GmbH;1;Installateur;2021;9;September;73;Heat pumps;1;202109
O36;Bachinger;61140077;Dicketmüller Emil GmbH;1;Installateur;2021;9;September;12;WHB condensing;1;202109
O36;Bachinger;61170215;Grillenberger Ernst;1;Installateur;2021;9;September;73;Heat pumps;1;202109
O36;Bachinger;61200029;Jebinger GmbH & Co Kg;1;Installateur;2021;9;September;12;WHB condensing;1;202109
O36;Bachinger;61230056;Kurt Marcik GmbH;1;Installateur;2021;9;September;12;WHB condensing;1;202109
O36;Bachinger;61237138;Lanzinger GmbH;1;Installateur;2021;9;September;73;Heat pumps;1;202109
O36;Bachinger;61260078;Ing. Pischulti;1;Installateur;2021;9;September;12;WHB condensing;1;202109
O36;Bachinger;61350123;Wintersperger GesmbH;1;Installateur;2021;9;September;73;Heat pumps;1;202109
O36;Bachinger;61403452;Berger Wasser und Heizungs GmbH;1;Installateur;2021;9;September;73;Heat pumps;6;202109
O36;Bachinger;61403936;Datzreiter E.U.;1;Installateur;2021;9;September;73;Heat pumps;2;202109
O36;Bachinger;61404500;TBA Installationen;1;Installateur;2021;9;September;12;WHB condensing;1;202109
O36;Bachinger;61404500;TBA Installationen;1;Installateur;2021;9;September;73;Heat pumps;3;202109
O36;Bachinger;61405366;Salagean Installationen OG;1;Installateur;2021;9;September;73;Heat pumps;2;202109
O39;Moder;61304726;Köberl Bau GmbH;8;Draftsman of re.hous;2021;9;September;73;Heat pumps;1;202109
O50;Matajs;61100901;Comfortbad L.Höglinger GmbH;1;Installateur;2021;9;September;12;WHB condensing;1;202109
O50;Matajs;61101291;Gerhard Klinger;1;Installateur;2021;9;September;12;WHB condensing;1;202109
O50;Matajs;61101291;Gerhard Klinger;1;Installateur;2021;9;September;73;Heat pumps;1;202109
O50;Matajs;61101840;Wilhelm Hofbauer;1;Installateur;2021;9;September;12;WHB condensing;1;202109
O50;Matajs;61101850;Martin Mittermüllner;1;Installateur;2021;9;September;73;Heat pumps;1;202109
O50;Matajs;61103936;Alternative Heiz- und Solar;1;Installateur;2021;9;September;12;WHB condensing;1;202109
O50;Matajs;61103936;Alternative Heiz- und Solar;1;Installateur;2021;9;September;73;Heat pumps;1;202109
O50;Matajs;61120057;Burghart Install. GmbH;1;Installateur;2021;9;September;12;WHB condensing;6;202109
O50;Matajs;61120057;Burghart Install. GmbH;1;Installateur;2021;9;September;73;Heat pumps;4;202109
O50;Matajs;61180043;HOFA Service GmbH;1;Installateur;2021;9;September;73;Heat pumps;3;202109
O50;Matajs;61180182;Ing. Fritz Haiböck;1;Installateur;2021;9;September;12;WHB condensing;1;202109
O50;Matajs;61210242;Günter Kratky GmbH;1;Installateur;2021;9;September;12;WHB condensing;6;202109
O50;Matajs;61220169;Lauss Gebäudetechnik GmbH & Co KG;1;Installateur;2021;9;September;73;Heat pumps;1;202109
O50;Matajs;61230208;Mühlegger GmbH;1;Installateur;2021;9;September;12;WHB condensing;2;202109
O50;Matajs;61230208;Mühlegger GmbH;1;Installateur;2021;9;September;73;Heat pumps;1;202109
O50;Matajs;61236772;Miesbauer GmbH;1;Installateur;2021;9;September;12;WHB condensing;1;202109
O50;Matajs;61240053;Neundlinger Haustechnik e.U.;1;Installateur;2021;9;September;12;WHB condensing;1;202109
O50;Matajs;61260148;Pichler Installations GmbH & Co Kg;1;Installateur;2021;9;September;12;WHB condensing;2;202109
O50;Matajs;61303347;Maier & Stelzer GmbH;1;Installateur;2021;9;September;12;WHB condensing;1;202109
O50;Matajs;61303347;Maier & Stelzer GmbH;1;Installateur;2021;9;September;73;Heat pumps;2;202109
O50;Matajs;61306018;Royer GmbH;1;Installateur;2021;9;September;12;WHB condensing;2;202109
O50;Matajs;61306054;Thumfarth GmbH;1;Installateur;2021;9;September;12;WHB condensing;1;202109
O50;Matajs;61306054;Thumfarth GmbH;1;Installateur;2021;9;September;73;Heat pumps;1;202109
O50;Matajs;61306055;Födinger Heizung Bad GmbH;1;Installateur;2021;9;September;12;WHB condensing;6;202109
O50;Matajs;61306057;Siegl GmbH;1;Installateur;2021;9;September;73;Heat pumps;1;202109
O50;Matajs;61306079;ITS Installationstechnik;1;Installateur;2021;9;September;12;WHB condensing;4;202109
O50;Matajs;61350121;Weichselbaumer GmbH;1;Installateur;2021;9;September;73;Heat pumps;2;202109
O50;Matajs;61403033;Schwacha Sanitär &;1;Installateur;2021;9;September;12;WHB condensing;3;202109
O50;Matajs;61404053;Andreas Pfleger;1;Installateur;2021;9;September;73;Heat pumps;1;202109
O50;Matajs;61405317;Instacor Haustechnik e.U.;1;Installateur;2021;9;September;73;Heat pumps;1;202109
O50;Matajs;61405448;Kubushaustechnik e.U.;1;Installateur;2021;9;September;73;Heat pumps;6;202109
O50;Matajs;61405799;Seweroba & Partner GmbH;1;Installateur;2021;9;September;73;Heat pumps;2;202109
O50;Matajs;61406103;Strasser Installationen GmbH;1;Installateur;2021;9;September;73;Heat pumps;1;202109
O50;Matajs;61406176;Arton Iska;1;Installateur;2021;9;September;73;Heat pumps;1;202109
O50;Matajs;61406216;Weichselbaumer GmbH;75;75;2021;9;September;73;Heat pumps;1;202109
O50;Matajs;61406365;HTA Haustechnik Axhillari;1;Installateur;2021;9;September;73;Heat pumps;2;202109
O51;Berger;61100930;Harald Gutschelhofer GmbH;1;Installateur;2021;9;September;12;WHB condensing;1;202109
O51;Berger;61101742;Thonhauser GmbH;1;Installateur;2021;9;September;12;WHB condensing;1;202109
O51;Berger;61160164;Fasching Johann;1;Installateur;2021;9;September;12;WHB condensing;3;202109
O51;Berger;61302001;Firma Warter GmbH;1;Installateur;2021;9;September;73;Heat pumps;3;202109
O51;Berger;61303627;Schaffler GmbH;1;Installateur;2021;9;September;73;Heat pumps;1;202109
O51;Berger;61350031;#Wiederer Helmut Ing.;95;95;2021;9;September;12;WHB condensing;1;202109
O51;Berger;61403696;Schneider Haustechnik GmbH;1;Installateur;2021;9;September;12;WHB condensing;1;202109
O51;Berger;61403696;Schneider Haustechnik GmbH;1;Installateur;2021;9;September;73;Heat pumps;2;202109
O51;Berger;61405220;Herbitschek Bau Ges.m.b.H.;1;Installateur;2021;9;September;12;WHB condensing;1;202109
O51;Berger;61405714;Salber Haustechnik GmbH;1;Installateur;2021;9;September;73;Heat pumps;2;202109
O53;Andreas Kahr;61250010;ÖAG;2;Wholesaler;2021;9;September;12;WHB condensing;2;202109
O53;Andreas Kahr;61250010;ÖAG;2;Wholesaler;2021;9;September;73;Heat pumps;3;202109
O53;Andreas Kahr;61402502;FRAUENTHAL WARE eine Zweignieder-;2;Wholesaler;2021;9;September;11;WHB non condensing;305;202109
O53;Andreas Kahr;61402502;FRAUENTHAL WARE eine Zweignieder-;2;Wholesaler;2021;9;September;12;WHB condensing;228;202109
O53;Andreas Kahr;61402502;FRAUENTHAL WARE eine Zweignieder-;2;Wholesaler;2021;9;September;73;Heat pumps;44;202109
O53;Andreas Kahr;61403560;Impex Sanitär und;76;76;2021;9;September;73;Heat pumps;1;202109
O76;Pick;61100218;Christian Andreas Müller;1;Installateur;2021;9;September;73;Heat pumps;1;202109
O76;Pick;61103376;MIDZAN Installations GmbH;1;Installateur;2021;9;September;12;WHB condensing;1;202109
O76;Pick;61103376;MIDZAN Installations GmbH;1;Installateur;2021;9;September;73;Heat pumps;1;202109
O76;Pick;61104158;Installationen Dario;1;Installateur;2021;9;September;12;WHB condensing;1;202109
O76;Pick;61104534;4 Elemente Installationen;1;Installateur;2021;9;September;73;Heat pumps;2;202109
O76;Pick;61170031;Fritz Graf & Co. GmbH;1;Installateur;2021;9;September;12;WHB condensing;1;202109
O76;Pick;61305819;Heiztechnik Rumpf GmbH;1;Installateur;2021;9;September;73;Heat pumps;3;202109
O76;Pick;61305843;GEKO Gebäudetechnik GmbH;1;Installateur;2021;9;September;73;Heat pumps;8;202109
O76;Pick;61320096;Franz Teppan GmbH;1;Installateur;2021;9;September;12;WHB condensing;1;202109
O76;Pick;61406416;TL Haustechnik GmbH;1;Installateur;2021;9;September;12;WHB condensing;1;202109
O76;Pick;61621186;Pirker-Frühauf;1;Installateur;2021;9;September;73;Heat pumps;1;202109
O79;Marath 2;61100779;ISC Installateur Center;76;76;2021;9;September;12;WHB condensing;1;202109
O79;Marath 2;61103549;Dienbauer;1;Installateur;2021;9;September;11;WHB non condensing;1;202109
O79;Marath 2;61103549;Dienbauer;1;Installateur;2021;9;September;12;WHB condensing;1;202109
O79;Marath 2;61120099;Robert Breitschopf;1;Installateur;2021;9;September;12;WHB condensing;1;202109
O79;Marath 2;61260077;Frieß Installationen OG;1;Installateur;2021;9;September;12;WHB condensing;1;202109
O79;Marath 2;61300011;Ing. Jürgen Pfalz;1;Installateur;2021;9;September;73;Heat pumps;2;202109
O79;Marath 2;61302909;TIG;1;Installateur;2021;9;September;73;Heat pumps;2;202109
O79;Marath 2;61302917;Cinadr GesmbH;1;Installateur;2021;9;September;73;Heat pumps;2;202109
O79;Marath 2;61302984;Lender Richard GmbH;1;Installateur;2021;9;September;12;WHB condensing;6;202109
O79;Marath 2;61302984;Lender Richard GmbH;1;Installateur;2021;9;September;73;Heat pumps;1;202109
O79;Marath 2;61302998;Installationen Teuschler Sanitär-;1;Installateur;2021;9;September;73;Heat pumps;3;202109
O79;Marath 2;61402036;Ryszard Nusberger;65;65;2021;9;September;11;WHB non condensing;1;202109
O80;Rigo;61100646;Eberhaut GmbH;1;Installateur;2021;9;September;73;Heat pumps;1;202109
O80;Rigo;61102258;Alternative Energie Technik;1;Installateur;2021;9;September;12;WHB condensing;2;202109
O80;Rigo;61103916;HATECH GmbH;1;Installateur;2021;9;September;73;Heat pumps;1;202109
O80;Rigo;61104114;Martin Horvath;1;Installateur;2021;9;September;73;Heat pumps;1;202109
O80;Rigo;61110069;Wallner GmbH;1;Installateur;2021;9;September;12;WHB condensing;2;202109
O80;Rigo;61110069;Wallner GmbH;1;Installateur;2021;9;September;73;Heat pumps;1;202109
O80;Rigo;61120011;Barwa GmbH;1;Installateur;2021;9;September;73;Heat pumps;1;202109
O80;Rigo;61120020;Bieber Fritz GmbH;1;Installateur;2021;9;September;73;Heat pumps;1;202109
O80;Rigo;61130006;Csapak GmbH;1;Installateur;2021;9;September;11;WHB non condensing;3;202109
O80;Rigo;61130006;Csapak GmbH;1;Installateur;2021;9;September;12;WHB condensing;1;202109
O80;Rigo;61140010;Dlouhy GmbH;1;Installateur;2021;9;September;12;WHB condensing;3;202109
O80;Rigo;61170006;Ing. Ladislaus Dorner GmbH;1;Installateur;2021;9;September;12;WHB condensing;1;202109
O80;Rigo;61237157;Ringauf Johannes;1;Installateur;2021;9;September;12;WHB condensing;1;202109
O80;Rigo;61300247;Scheu GmbH;1;Installateur;2021;9;September;12;WHB condensing;8;202109
O80;Rigo;61300247;Scheu GmbH;1;Installateur;2021;9;September;73;Heat pumps;1;202109
O80;Rigo;61300265;Viktor Schöberl GmbH;1;Installateur;2021;9;September;11;WHB non condensing;4;202109
O80;Rigo;61300265;Viktor Schöberl GmbH;1;Installateur;2021;9;September;12;WHB condensing;6;202109
O80;Rigo;61302161;Sanitärhandels Express;76;76;2021;9;September;11;WHB non condensing;9;202109
O80;Rigo;61302914;Öko Wärme Installations GmbH;65;65;2021;9;September;73;Heat pumps;8;202109
O80;Rigo;61310015;Steppi & Co GmbH;1;Installateur;2021;9;September;73;Heat pumps;1;202109
O80;Rigo;61340019;Ing. Varga GmbH;1;Installateur;2021;9;September;73;Heat pumps;4;202109
O80;Rigo;61401489;Energie und Badkultur GmbH;1;Installateur;2021;9;September;12;WHB condensing;1;202109
O80;Rigo;61401489;Energie und Badkultur GmbH;1;Installateur;2021;9;September;73;Heat pumps;1;202109
O80;Rigo;61402746;Recher & Eckhart GmbH;1;Installateur;2021;9;September;12;WHB condensing;1;202109
O80;Rigo;61403719;BD Abbruch und Bau GmbH;1;Installateur;2021;9;September;73;Heat pumps;13;202109
O80;Rigo;61403891;Sailer Gebäudetechnik GmbH;1;Installateur;2021;9;September;73;Heat pumps;1;202109
O89;Gröller;61100604;Rappold & Partner GmbH;1;Installateur;2021;9;September;12;WHB condensing;5;202109
O89;Gröller;61100604;Rappold & Partner GmbH;1;Installateur;2021;9;September;73;Heat pumps;4;202109
O89;Gröller;61102999;Fuchs Installationen GmbH;1;Installateur;2021;9;September;73;Heat pumps;1;202109
O89;Gröller;61180161;Dipl.Ing.Anton Hofstätter GmbH;65;65;2021;9;September;12;WHB condensing;1;202109
O89;Gröller;61300016;Schimautz GmbH;65;65;2021;9;September;12;WHB condensing;1;202109
O89;Gröller;61300016;Schimautz GmbH;65;65;2021;9;September;73;Heat pumps;2;202109
O89;Gröller;61303710;Lagerhaus Gleinstätten-Ehrenhausen-;75;75;2021;9;September;73;Heat pumps;1;202109
O89;Gröller;61303822;Hammer Haustechnik Ges.m.b.H.;1;Installateur;2021;9;September;73;Heat pumps;1;202109
O89;Gröller;61303863;Pratter GmbH;1;Installateur;2021;9;September;73;Heat pumps;2;202109
