Partner-/Kundenummer;Datum;Datumformat
61104072;07.11.2019;20191107
61402653;07.11.2019;20191107
61403092;07.11.2019;20191107
61250010;07.11.2019;20191107
61103880;07.11.2019;20191107
61403279;07.11.2019;20191107
61303101;07.11.2019;20191107
61290235;07.11.2019;20191107
61303815;07.11.2019;20191107
61120171;07.11.2019;20191107
61236606;07.11.2019;20191107
61403256;07.11.2019;20191107
61100948;07.11.2019;20191107
61120044;07.11.2019;20191107
61103344;07.11.2019;20191107
61401853;07.11.2019;20191107
61403506;07.11.2019;20191107
61300007;07.11.2019;20191107
61303700;07.11.2019;20191107
61401406;07.11.2019;20191107
61110030;07.11.2019;20191107
61102414;07.11.2019;20191107
61402340;07.11.2019;20191107
61304002;07.11.2019;20191107
61104085;07.11.2019;20191107
61627503;07.11.2019;20191107
61102999;07.11.2019;20191107
61100649;07.11.2019;20191107
61120057;07.11.2019;20191107
61101186;07.11.2019;20191107
61402503;07.11.2019;20191107
61170003;07.11.2019;20191107
61403257;07.11.2019;20191107
61104416;07.11.2019;20191107
61403771;07.11.2019;20191107
61103939;07.11.2019;20191107
61103808;07.11.2019;20191107
61250010;07.11.2019;20191107
61260044;07.11.2019;20191107
61302104;07.11.2019;20191107
61405043;08.11.2019;20191108
61306073;08.11.2019;20191108
61404388;08.11.2019;20191108
61180089;08.11.2019;20191108
61303418;08.11.2019;20191108
61404999;08.11.2019;20191108
61160164;08.11.2019;20191108
61100672;08.11.2019;20191108
61170166;08.11.2019;20191108
61303853;08.11.2019;20191108
61102017;08.11.2019;20191108
61303645;08.11.2019;20191108
61403767;08.11.2019;20191108
61603058;08.11.2019;20191108
61100646;08.11.2019;20191108
61210023;08.11.2019;20191108
61402640;08.11.2019;20191108
61403615;08.11.2019;20191108
61302597;08.11.2019;20191108
61236161;08.11.2019;20191108
61290010;08.11.2019;20191108
61404027;08.11.2019;20191108
61402413;08.11.2019;20191108
61402413;08.11.2019;20191108
61170132;08.11.2019;20191108
61350150;08.11.2019;20191108
61401131;08.11.2019;20191108
61180293;08.11.2019;20191108
61101723;08.11.2019;20191108
61302487;08.11.2019;20191108
61690452;08.11.2019;20191108
61102787;08.11.2019;20191108
61402306;08.11.2019;20191108
61404822;08.11.2019;20191108
61404291;11.11.2019;20191111
61103951;11.11.2019;20191111
61110006;11.11.2019;20191111
61102380;11.11.2019;20191111
61303250;11.11.2019;20191111
61304532;11.11.2019;20191111
61404345;11.11.2019;20191111
61103169;11.11.2019;20191111
61404111;11.11.2019;20191111
61303627;11.11.2019;20191111
61303621;11.11.2019;20191111
61627176;11.11.2019;20191111
61402149;11.11.2019;20191111
61404947;11.11.2019;20191111
61302998;11.11.2019;20191111
61104070;11.11.2019;20191111
61220097;11.11.2019;20191111
61403044;11.11.2019;20191111
61302902;11.11.2019;20191111
61320119;11.11.2019;20191111
61140033;11.11.2019;20191111
61401415;11.11.2019;20191111
61402545;11.11.2019;20191111
61180034;11.11.2019;20191111
61305902;11.11.2019;20191111
61220054;11.11.2019;20191111
61404027;11.11.2019;20191111
61140031;11.11.2019;20191111
61405045;11.11.2019;20191111
61306018;11.11.2019;20191111
61404686;11.11.2019;20191111
61260157;11.11.2019;20191111
61303317;11.11.2019;20191111
61102242;11.11.2019;20191111
61280018;11.11.2019;20191111
61306054;11.11.2019;20191111
61404562;11.11.2019;20191111
61350139;11.11.2019;20191111
61200038;11.11.2019;20191111
61302739;11.11.2019;20191111
61104245;11.11.2019;20191111
61404411;11.11.2019;20191111
61402897;11.11.2019;20191111
61306060;11.11.2019;20191111
61350234;11.11.2019;20191111
61101701;11.11.2019;20191111
61104072;11.11.2019;20191111
61102468;11.11.2019;20191111
61104377;11.11.2019;20191111
61302709;11.11.2019;20191111
61303710;11.11.2019;20191111
61230029;11.11.2019;20191111
61310061;11.11.2019;20191111
61404228;11.11.2019;20191111
61405036;11.11.2019;20191111
61302825;11.11.2019;20191111
61401080;11.11.2019;20191111
61402733;11.11.2019;20191111
61170058;11.11.2019;20191111
61104158;11.11.2019;20191111
61380072;11.11.2019;20191111
61402230;11.11.2019;20191111
61304218;11.11.2019;20191111
61290044;11.11.2019;20191111
61403545;11.11.2019;20191111
61402586;11.11.2019;20191111
61303150;11.11.2019;20191111
61302498;11.11.2019;20191111
61306063;11.11.2019;20191111
61180043;11.11.2019;20191111
61404555;11.11.2019;20191111
61404379;11.11.2019;20191111
61302311;11.11.2019;20191111
61302319;11.11.2019;20191111
61220002;11.11.2019;20191111
61300308;11.11.2019;20191111
61101331;11.11.2019;20191111
61403914;11.11.2019;20191111
61102827;11.11.2019;20191111
61304816;11.11.2019;20191111
61100276;11.11.2019;20191111
61403618;11.11.2019;20191111
61401944;11.11.2019;20191111
61310027;11.11.2019;20191111
61100918;11.11.2019;20191111
61103981;11.11.2019;20191111
61380055;11.11.2019;20191111
61310023;11.11.2019;20191111
61120036;11.11.2019;20191111
61405044;11.11.2019;20191111
61320018;11.11.2019;20191111
61310087;11.11.2019;20191111
61402666;11.11.2019;20191111
61404536;11.11.2019;20191111
61404096;11.11.2019;20191111
61303310;12.11.2019;20191112
61402770;12.11.2019;20191112
61403676;12.11.2019;20191112
61303405;12.11.2019;20191112
61302711;12.11.2019;20191112
61101836;12.11.2019;20191112
61404690;12.11.2019;20191112
61180004;12.11.2019;20191112
61180132;12.11.2019;20191112
61300257;12.11.2019;20191112
61236709;12.11.2019;20191112
61102999;12.11.2019;20191112
61230182;12.11.2019;20191112
61100575;12.11.2019;20191112
61100945;12.11.2019;20191112
61121762;12.11.2019;20191112
61305547;12.11.2019;20191112
61402032;12.11.2019;20191112
61100669;12.11.2019;20191112
61210449;12.11.2019;20191112
61405028;12.11.2019;20191112
61210034;12.11.2019;20191112
61402020;12.11.2019;20191112
61210126;12.11.2019;20191112
61305612;12.11.2019;20191112
61236737;12.11.2019;20191112
61305144;12.11.2019;20191112
61180187;12.11.2019;20191112
61102890;12.11.2019;20191112
61102454;12.11.2019;20191112
61102361;12.11.2019;20191112
61403891;12.11.2019;20191112
61210584;12.11.2019;20191112
61402894;12.11.2019;20191112
61404072;12.11.2019;20191112
61110189;12.11.2019;20191112
61103091;12.11.2019;20191112
61402436;12.11.2019;20191112
61300035;12.11.2019;20191112
61404538;12.11.2019;20191112
61100368;12.11.2019;20191112
61401237;12.11.2019;20191112
61310138;12.11.2019;20191112
61300094;12.11.2019;20191112
61103730;12.11.2019;20191112
61304519;12.11.2019;20191112
61304043;12.11.2019;20191112
61220173;12.11.2019;20191112
61102032;12.11.2019;20191112
61305444;12.11.2019;20191112
61350060;12.11.2019;20191112
61300308;12.11.2019;20191112
61402420;12.11.2019;20191112
61310009;12.11.2019;20191112
61280137;12.11.2019;20191112
61404793;12.11.2019;20191112
61104517;12.11.2019;20191112
61100727;12.11.2019;20191112
61403247;12.11.2019;20191112
61110136;12.11.2019;20191112
61403864;12.11.2019;20191112
61236670;12.11.2019;20191112
61180079;12.11.2019;20191112
61340019;12.11.2019;20191112
61102808;12.11.2019;20191112
61170068;12.11.2019;20191112
61101824;12.11.2019;20191112
61305855;12.11.2019;20191112
61103151;12.11.2019;20191112
61305847;12.11.2019;20191112
61180233;12.11.2019;20191112
61308846;12.11.2019;20191112
61305819;12.11.2019;20191112
61402530;12.11.2019;20191112
61100231;12.11.2019;20191112
61302846;12.11.2019;20191112
61320041;12.11.2019;20191112
61320041;12.11.2019;20191112
61304832;12.11.2019;20191112
61300321;12.11.2019;20191112
61230172;12.11.2019;20191112
61110052;12.11.2019;20191112
61401149;12.11.2019;20191112
61104445;12.11.2019;20191112
61302379;12.11.2019;20191112
61260222;12.11.2019;20191112
61230172;12.11.2019;20191112
61102106;12.11.2019;20191112
61102377;13.11.2019;20191113
61230082;13.11.2019;20191113
61320025;13.11.2019;20191113
61237931;13.11.2019;20191113
61170038;13.11.2019;20191113
61104217;13.11.2019;20191113
61304505;13.11.2019;20191113
61100268;13.11.2019;20191113
61130017;13.11.2019;20191113
61300016;13.11.2019;20191113
61250058;13.11.2019;20191113
61104246;13.11.2019;20191113
61103328;13.11.2019;20191113
61102172;13.11.2019;20191113
61150020;13.11.2019;20191113
61403120;13.11.2019;20191113
61100779;13.11.2019;20191113
61330009;13.11.2019;20191113
61290072;13.11.2019;20191113
61170066;13.11.2019;20191113
61102495;13.11.2019;20191113
61403642;13.11.2019;20191113
61305732;13.11.2019;20191113
61103336;13.11.2019;20191113
61302992;13.11.2019;20191113
61102738;13.11.2019;20191113
61402491;13.11.2019;20191113
61402894;13.11.2019;20191113
61404963;13.11.2019;20191113
61403750;13.11.2019;20191113
61404773;13.11.2019;20191113
61230056;13.11.2019;20191113
61305520;13.11.2019;20191113
61305510;13.11.2019;20191113
61302758;13.11.2019;20191113
61220091;13.11.2019;20191113
61405037;13.11.2019;20191113
61310148;13.11.2019;20191113
61140041;13.11.2019;20191113
61102088;13.11.2019;20191113
61103035;13.11.2019;20191113
61302409;13.11.2019;20191113
61302429;13.11.2019;20191113
61303439;13.11.2019;20191113
61120081;13.11.2019;20191113
61302632;13.11.2019;20191113
61160041;13.11.2019;20191113
61236325;13.11.2019;20191113
61402953;13.11.2019;20191113
61110039;13.11.2019;20191113
61302622;13.11.2019;20191113
61404885;13.11.2019;20191113
61290007;13.11.2019;20191113
61350121;13.11.2019;20191113
61401853;13.11.2019;20191113
61280018;13.11.2019;20191113
61102781;13.11.2019;20191113
61310027;13.11.2019;20191113
61120044;13.11.2019;20191113
61403116;13.11.2019;20191113
61340017;13.11.2019;20191113
61102898;13.11.2019;20191113
61240126;13.11.2019;20191113
61633538;13.11.2019;20191113
61100604;13.11.2019;20191113
61102462;13.11.2019;20191113
61404409;13.11.2019;20191113
61104418;13.11.2019;20191113
61103079;13.11.2019;20191113
61350117;13.11.2019;20191113
61302866;13.11.2019;20191113
61290036;13.11.2019;20191113
61306206;13.11.2019;20191113
61102360;13.11.2019;20191113
61170006;13.11.2019;20191113
61401653;13.11.2019;20191113
61401520;13.11.2019;20191113
61403284;13.11.2019;20191113
61303978;13.11.2019;20191113
61104319;13.11.2019;20191113
61404305;13.11.2019;20191113
61120020;13.11.2019;20191113
61403886;13.11.2019;20191113
61310171;13.11.2019;20191113
61260171;13.11.2019;20191113
61404536;13.11.2019;20191113
61308015;13.11.2019;20191113
61303761;13.11.2019;20191113
61100473;13.11.2019;20191113
61100604;13.11.2019;20191113
61100672;13.11.2019;20191113
61101163;13.11.2019;20191113
61304739;13.11.2019;20191113
61260020;13.11.2019;20191113
61170093;14.11.2019;20191114
61403202;14.11.2019;20191114
61403178;14.11.2019;20191114
61100332;14.11.2019;20191114
61404481;14.11.2019;20191114
61403483;14.11.2019;20191114
61403918;14.11.2019;20191114
61306082;14.11.2019;20191114
61404122;14.11.2019;20191114
61404538;14.11.2019;20191114
61310056;14.11.2019;20191114
61160046;14.11.2019;20191114
61302778;14.11.2019;20191114
61404943;14.11.2019;20191114
61305528;14.11.2019;20191114
61100943;14.11.2019;20191114
61102816;14.11.2019;20191114
61290072;14.11.2019;20191114
61290016;14.11.2019;20191114
61403279;14.11.2019;20191114
61104375;14.11.2019;20191114
61104432;14.11.2019;20191114
61102459;14.11.2019;20191114
61100595;14.11.2019;20191114
61302351;14.11.2019;20191114
61403466;14.11.2019;20191114
61306030;14.11.2019;20191114
61304816;14.11.2019;20191114
61403549;14.11.2019;20191114
61302928;14.11.2019;20191114
61401315;14.11.2019;20191114
61302982;14.11.2019;20191114
61236420;14.11.2019;20191114
61300011;14.11.2019;20191114
61104154;14.11.2019;20191114
61305117;14.11.2019;20191114
61280059;14.11.2019;20191114
61240053;14.11.2019;20191114
61101030;14.11.2019;20191114
61404129;14.11.2019;20191114
61100931;14.11.2019;20191114
61402244;14.11.2019;20191114
61403928;14.11.2019;20191114
61403125;14.11.2019;20191114
61402060;14.11.2019;20191114
61101179;14.11.2019;20191114
61350090;14.11.2019;20191114
61160039;14.11.2019;20191114
61121770;14.11.2019;20191114
61302632;14.11.2019;20191114
61302021;14.11.2019;20191114
61302039;14.11.2019;20191114
61101378;14.11.2019;20191114
61403428;14.11.2019;20191114
61236606;14.11.2019;20191114
61402212;14.11.2019;20191114
61306091;14.11.2019;20191114
61306087;14.11.2019;20191114
61402894;14.11.2019;20191114
61350051;14.11.2019;20191114
61120208;14.11.2019;20191114
61402775;14.11.2019;20191114
61303314;14.11.2019;20191114
61303445;14.11.2019;20191114
61160073;14.11.2019;20191114
61101723;14.11.2019;20191114
61230172;14.11.2019;20191114
61210201;14.11.2019;20191114
61320032;14.11.2019;20191114
61200028;14.11.2019;20191114
61306215;14.11.2019;20191114
61302129;14.11.2019;20191114
61110035;14.11.2019;20191114
61104412;14.11.2019;20191114
61190039;14.11.2019;20191114
61401499;14.11.2019;20191114
61305829;14.11.2019;20191114
61403572;14.11.2019;20191114
61103376;14.11.2019;20191114
61101038;14.11.2019;20191114
61401518;14.11.2019;20191114
61302457;14.11.2019;20191114
61102279;14.11.2019;20191114
61220061;14.11.2019;20191114
61404045;14.11.2019;20191114
61120088;14.11.2019;20191114
61102768;14.11.2019;20191114
61302265;14.11.2019;20191114
61100276;14.11.2019;20191114
61304216;14.11.2019;20191114
61404435;14.11.2019;20191114
61340006;14.11.2019;20191114
61102081;14.11.2019;20191114
61302750;14.11.2019;20191114
61403662;14.11.2019;20191114
61200039;14.11.2019;20191114
61100353;14.11.2019;20191114
61403460;14.11.2019;20191114
61120152;15.11.2019;20191115
61402076;15.11.2019;20191115
61303397;15.11.2019;20191115
61402848;15.11.2019;20191115
61180277;15.11.2019;20191115
61102094;15.11.2019;20191115
61200029;15.11.2019;20191115
61101754;15.11.2019;20191115
61402807;15.11.2019;20191115
61102344;15.11.2019;20191115
61405035;15.11.2019;20191115
61120057;15.11.2019;20191115
61160076;15.11.2019;20191115
61300308;15.11.2019;20191115
61402894;15.11.2019;20191115
61402436;15.11.2019;20191115
61302487;15.11.2019;20191115
61104409;15.11.2019;20191115
61104487;15.11.2019;20191115
61401790;15.11.2019;20191115
61150171;15.11.2019;20191115
61150024;15.11.2019;20191115
61403569;15.11.2019;20191115
61310029;15.11.2019;20191115
61402936;15.11.2019;20191115
61403864;15.11.2019;20191115
61100218;15.11.2019;20191115
61260090;15.11.2019;20191115
61101047;15.11.2019;20191115
61403993;15.11.2019;20191115
61403318;15.11.2019;20191115
61305163;15.11.2019;20191115
61100271;18.11.2019;20191118
61160022;18.11.2019;20191118
61290047;18.11.2019;20191118
61103905;18.11.2019;20191118
61403530;18.11.2019;20191118
61101218;18.11.2019;20191118
61230082;18.11.2019;20191118
61180324;18.11.2019;20191118
61300257;18.11.2019;20191118
61120272;18.11.2019;20191118
61100727;18.11.2019;20191118
61180050;18.11.2019;20191118
61170038;18.11.2019;20191118
61402582;18.11.2019;20191118
61102441;18.11.2019;20191118
61305902;18.11.2019;20191118
61236388;18.11.2019;20191118
61160164;18.11.2019;20191118
61404194;18.11.2019;20191118
61220146;18.11.2019;20191118
61102872;18.11.2019;20191118
61302914;18.11.2019;20191118
61302934;18.11.2019;20191118
61401315;18.11.2019;20191118
61104114;18.11.2019;20191118
61210311;18.11.2019;20191118
61130005;18.11.2019;20191118
61405043;18.11.2019;20191118
61401352;18.11.2019;20191118
61100300;18.11.2019;20191118
61310109;18.11.2019;20191118
61340019;18.11.2019;20191118
61340019;18.11.2019;20191118
61101319;18.11.2019;20191118
61403672;18.11.2019;20191118
61305606;18.11.2019;20191118
61305506;18.11.2019;20191118
61305612;18.11.2019;20191118
61210120;18.11.2019;20191118
61403878;18.11.2019;20191118
61302371;18.11.2019;20191118
61120055;18.11.2019;20191118
61340019;18.11.2019;20191118
61102890;18.11.2019;20191118
61402148;18.11.2019;20191118
61303844;18.11.2019;20191118
61210352;18.11.2019;20191118
61404330;18.11.2019;20191118
61302107;18.11.2019;20191118
61340005;18.11.2019;20191118
61210449;18.11.2019;20191118
61401651;18.11.2019;20191118
61403642;18.11.2019;20191118
61230234;18.11.2019;20191118
61102762;18.11.2019;20191118
61210034;18.11.2019;20191118
61308846;18.11.2019;20191118
61403385;18.11.2019;20191118
61403891;18.11.2019;20191118
61140023;18.11.2019;20191118
61350204;18.11.2019;20191118
61405045;18.11.2019;20191118
61305144;18.11.2019;20191118
61303317;18.11.2019;20191118
61303626;18.11.2019;20191118
61404104;18.11.2019;20191118
61302872;18.11.2019;20191118
61310004;18.11.2019;20191118
61403756;18.11.2019;20191118
61404729;18.11.2019;20191118
61103632;18.11.2019;20191118
61405022;18.11.2019;20191118
61350051;18.11.2019;20191118
61302608;18.11.2019;20191118
61404014;18.11.2019;20191118
61101008;18.11.2019;20191118
61403234;18.11.2019;20191118
61302682;18.11.2019;20191118
61402223;18.11.2019;20191118
61170006;18.11.2019;20191118
61240018;18.11.2019;20191118
61260025;18.11.2019;20191118
61404793;18.11.2019;20191118
61104158;18.11.2019;20191118
61305818;18.11.2019;20191118
61102249;18.11.2019;20191118
61404435;18.11.2019;20191118
61236786;18.11.2019;20191118
61402044;18.11.2019;20191118
61236346;18.11.2019;20191118
61110162;18.11.2019;20191118
61305843;18.11.2019;20191118
61303167;18.11.2019;20191118
61102011;18.11.2019;20191118
61303159;18.11.2019;20191118
61404212;18.11.2019;20191118
61210150;18.11.2019;20191118
61303809;18.11.2019;20191118
61103488;18.11.2019;20191118
61403008;18.11.2019;20191118
61404181;19.11.2019;20191119
61404044;19.11.2019;20191119
61627176;19.11.2019;20191119
61104246;19.11.2019;20191119
61102380;19.11.2019;20191119
61303429;19.11.2019;20191119
61403827;19.11.2019;20191119
61303435;19.11.2019;20191119
61306055;19.11.2019;20191119
61100798;19.11.2019;20191119
61404370;19.11.2019;20191119
61306082;19.11.2019;20191119
61120146;19.11.2019;20191119
61180089;19.11.2019;20191119
61150072;19.11.2019;20191119
61103824;19.11.2019;20191119
61280018;19.11.2019;20191119
61200024;19.11.2019;20191119
61403549;19.11.2019;20191119
61102258;19.11.2019;20191119
61403452;19.11.2019;20191119
61305157;19.11.2019;20191119
61150059;19.11.2019;20191119
61404478;19.11.2019;20191119
61103910;19.11.2019;20191119
61305410;19.11.2019;20191119
61101386;19.11.2019;20191119
61200024;19.11.2019;20191119
61380118;19.11.2019;20191119
61403382;19.11.2019;20191119
61302997;19.11.2019;20191119
61627232;19.11.2019;20191119
61170163;19.11.2019;20191119
61270001;19.11.2019;20191119
61230088;19.11.2019;20191119
61405066;19.11.2019;20191119
61305528;19.11.2019;20191119
61307020;19.11.2019;20191119
61305510;19.11.2019;20191119
61404394;19.11.2019;20191119
